      Medicines & Vitamins,101.228,100.346,101.17,100.71,98.819,98.436,98.16,99.473,97.959,97.953,97.478,97.808,98.853,98.225,98.823,99.245,100.652,101.28,99.783,101.903,101.393,101.986,100.805,101.196,100.696,100.956,101.294,101.31,100.656,100.508,100.928,101.184,100.452,100.589,100.426,100.259,99.334,98.897,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Medical Products,100.166,100.589,100.843,100.247,99.975,99.297,99.201,99.043,99.227,99.692,99.66,100.642,99.812,100.366,99.693,99.715,100.01,100.583,98.856,100.042,99.787,100.141,99.752,100.78,100.566,99.237,99.399,100.474,101.281,100.784,101.2,101.539,101.192,101.234,101.41,101.229,101.337,101.027,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Outpatient Services,104.692,103.74,101.088,101.177,98.04,97.689,97.215,96.925,96.57,96.534,96.505,96.282,96.191,96.966,98.602,100.63,100.485,100.282,99.132,98.699,98.379,97.694,97.263,96.947,96.61,96.079,95.502,94.793,94.084,93.225,92.559,92.405,91.581,90.732,94.171,96.172,96.2,95.546,94.246,93.887,93.235,92.691,91.65,91.125,90.322,89.13,86.683,86.181,85.991,85.634,84.914,84.763,83.641,83.026,82.297,82.17,81.949,81.847,80.607,80.409,79.824,78.63,77.349,76.967,75.017,73.605,73.298,73.053,72.781,72.6,72.71,72.479,72.307,72.176,72.065,72.066,71.882,71.76,65.965,65.895,65.507,65.379,65.19,64.684,64.418,62.675,61.727,61.654,61.363,60.738,59.748,59.075,58.541,57.96,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Fees At Polyclinics,105.349,103.455,102.056,97.147,89.255,89.255,89.255,88.832,88.194,88.196,88.196,88.196,88.196,91.646,96.658,101.114,101.114,101.114,100.489,100.079,100.079,100.079,100.079,99.927,99.068,99.068,99.068,97.83,96.791,96.791,96.753,96.753,95.572,94.266,172.198,176.11,178.066,177.381,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Fees At General Practitioners (GP) Clinics,98.376,96.511,94.778,93.118,71.591,71.774,72.499,72.137,73.307,75.278,76.027,75.684,75.175,83.345,93.967,102.443,102.06,101.53,99.969,99.351,98.901,98.348,97.667,97.526,97.053,96.415,95.952,95.422,94.567,93.998,93.081,93.605,93.371,92.145,91.771,95.651,97.025,97.008,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Fees At Specialist Outpatient Clinics,103.145,102.528,100.016,101.793,101.484,101.312,100.767,100.65,100.099,100,100.087,99.821,99.901,99.54,99.653,100.262,100.153,99.932,98.238,98.073,97.847,96.769,96.383,95.852,95.611,95.561,95.202,94.043,93.514,92.257,91.978,91.789,90.739,89.776,92.511,94.139,93.125,91.916,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Dental Services,106.915,105.655,102.273,101.35,100.551,99.406,98.244,97.566,97.277,96.398,95.699,95.429,94.943,94.689,96.653,101.007,101.125,101.215,100.852,100.128,99.656,99.345,99.068,98.798,98.563,97.73,97.685,97.468,96.922,96.582,96.198,96.097,95.664,94.916,94.587,97.221,98.104,97.092,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Paramedical Services,110.608,109.795,106.38,105.233,103.681,103.069,102.563,102.193,101.623,101.387,101.162,101.083,101.031,100.952,100.526,100.198,99.791,99.486,98.672,98.104,97.78,97.351,96.911,96.774,96.404,95.194,93.673,93.394,92.432,91.57,90.148,89.35,88.179,87.912,87.295,87.485,87.309,87.313,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Hospital Services,108.25,106.42,104.852,105.376,105.37,104.081,103.311,103.447,102.679,102.555,101.715,101.601,101.438,101.186,100.385,100.603,99.659,99.353,98.606,98.323,98.03,96.65,95.386,94.921,94.072,92.955,91.983,90.512,89.857,89.026,89.501,91.18,90.022,89.539,88.699,88.342,86.94,85.409,84.026,83.552,82.712,81.314,80.582,80.191,78.859,77.586,75.316,74.15,73.879,73.666,72.676,72.611,71.915,71.199,70.71,70.717,70.669,70.702,70.28,69.875,68.701,68.357,66.59,65.953,64.248,62.56,61.61,61.41,61.386,61.336,61.288,61.053,61.01,60.633,60.477,60.455,60.461,60.597,60.156,60.159,59.917,59.471,59.213,58.96,58.973,58.932,58.985,58.76,58.714,58.676,58.373,57.789,57.238,57.119,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Health Insurance,111.266,109.05,107.935,106.925,106.588,106.333,106.276,106.276,105.455,101.609,100.037,100,100,100,100,100,100,100,99.943,99.943,99.943,99.943,99.805,99.805,99.548,98.871,97.943,97.943,97.943,97.851,97.417,97.417,97.417,97.417,97.417,97.417,97.533,97.492,97.465,97.465,95.273,90.142,89.021,89.021,89.021,89.021,88.987,88.987,88.987,88.987,88.846,88.846,88.135,88.135,88.135,88.081,88.038,88.367,87.19,86.629,86.629,87.087,86.349,87.147,86.311,86.701,86.936,86.936,86.936,86.936,86.936,86.936,86.936,86.936,86.936,86.936,86.939,86.944,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
  Transport,132.964,130.535,129.997,128.639,125,119.535,113.701,107.755,107.181,103.584,100.631,99.088,96.886,100.476,100.741,99.871,100.866,98.523,98.504,99.048,99.518,99.868,100.494,99.277,99.666,99.586,98.813,97.807,96.377,95.914,98.702,99.377,101.614,98.789,99.934,100.827,101.507,102.023,103.646,101.485,98.192,105.957,102.62,101.397,99.493,96.559,95.65,94.68,91.739,91.541,86.42,84.692,83.547,79.178,78.164,77.299,74.024,73.166,75.41,78.403,79.814,78.699,78.212,75.741,74.173,71.772,73.025,73.379,73.193,72.823,74.376,74.837,74.084,73.952,75.468,76.816,76.329,76.196,74.942,74.99,74.953,75.497,75.053,75.716,75.586,74.604,74.914,76.436,76.331,76.734,77.646,77.68,76.281,76.172,75.647,74.856,73.899,72.802,73.229,74.484,75.159,75.333,79.694,80.225,78.082,76.212,75.63,75.163,74.953,74.626,75.116,74.768,75.133,73.89,76.562,74.96,72.659,71.776,70.726,69.069,68.254,66.952,67.673,67.197,66.45,65.643,65.311,65.401,64.335,63.693,64.526,60.217,58.131,57.7,56.833,56.415,55.246,53.48,52.826,52.714,52.878,52.531,52.316,52.446,52.335,51.704,51.655,51.484,51.089,52.221,53.324,54.766,54.847,51.465,50.573,50.926,50.989,50.965,49.864,48.157,48.097,48.835,48.71,47.957,47.955,48.088,48.07,48.034,47.876,43.567,42.774,42.578,41.922,41.311,40.351,37.186,34.979,34.971,34.954,34.922,32.277,32.006,31.927,31.916,31.833,31.729,31.694,31.683,31.665,31.605,30.45,30.417,30.36,30.188,30.134,30.12,30.089,26.137,20.823,20.729,20.71,20.707,20.686,20.645,20.645,20.645,20.645,20.645,20.65,20.652,20.652,20.652,20.652,20.652,20.675,20.675,20.675,20.675,20.632,20.632,20.632,20.632,20.632,20.632,20.632,20.632,20.624,20.608,20.608,20.608,20.608,20.608,20.608,20.608,20.608,20.608,20.608,20.608,20.56,20.544,20.529,20.522,20.522,20.522,20.522,20.522,20.533,20.538,20.538,20.538
    Private Transport,140.684,136.729,135.871,134.927,130.497,122.537,116.467,109.809,109.129,104.186,100.518,98.567,95.668,99.811,100.982,100.104,101.286,97.628,98.531,99.578,100.102,100.507,101.206,99.761,100.207,99.943,98.308,97.104,95.126,94.249,97.716,99.028,102.066,98.077,99.427,101.118,102.013,103.167,105.067,102.462,98.342,108.071,103.962,102.463,100.077,96.435,96.175,95.184,91.498,91.333,84.987,82.89,81.534,76.049,74.861,73.825,69.689,67.915,70.686,74.485,76.388,75.032,75.588,73.02,70.857,67.52,69.328,70.248,71.153,70.657,72.906,73.542,72.863,72.709,74.872,76.759,76.069,75.858,73.874,73.959,73.885,74.588,73.906,74.981,75.842,74.28,74.707,77.116,77.37,78.022,79.538,79.608,78.653,78.847,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Cars,159.64,153.201,152.147,149.567,140.901,132.182,125.075,114.775,113.993,108.134,104.781,101.917,97.688,99.611,101.084,100.058,101.947,96.909,96.771,98.07,99.89,101.867,104.924,103.552,104.712,104.119,104.368,105.818,104.191,102.972,107.645,108.794,112.768,110.04,110.577,110.042,111.712,115.323,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Motorcycles,154.243,165.354,169.147,159.458,149.86,153.39,145.393,143.072,137.648,132.203,130.231,129.446,105.26,105.303,101.598,101.773,97.346,99.283,97.576,116.326,134.778,140.867,121.791,116.934,127.627,128.744,122.488,123.149,123.913,125.835,122.504,121.941,123.152,111.374,103.391,102.692,101.315,90.174,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Petrol,122.52,121.987,122.826,130.066,140.908,124.931,115.779,112.406,107.915,100.25,90.677,89.6,90.278,100.193,102.094,99.8,100.959,97.146,100.93,101.451,99.67,97.606,96.307,93.038,92.575,92.771,89.929,85.578,84.597,83.35,89.433,92.375,93.331,82.275,88.219,95.757,96.459,94.774,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Private Transport,100.471,100.025,98.204,96.393,92.959,92.225,91.37,92.176,94.819,94.418,94.049,93.929,93.398,99.759,99.855,100.351,99.921,99.872,99.344,99.69,99.324,99.064,98.599,98.616,98.271,98.085,94.753,91.94,88.542,88.355,88.236,88.596,91.929,91.9,91.265,91.824,91.799,91.987,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Public Transport,115.311,117.068,114.791,113.388,112.394,108.906,105.386,104.824,104.669,104.703,103.321,102.704,102.236,104.037,100.282,99.617,99.755,100.347,97.641,97.542,97.558,97.596,98.597,98.595,98.625,98.632,100.777,100.819,100.78,100.852,101.502,101.005,101.385,99.733,99.35,99.322,99.235,97.597,97.077,96.855,96.83,96.847,96.564,96.568,96.568,96.496,92.759,92.046,91.976,91.709,91.356,91.353,91.118,91.121,90.925,90.92,90.923,93.301,93.08,92.639,92.567,92.548,89.301,87.288,87.26,87.247,87.085,85.91,82.679,82.641,82.447,82.436,81.333,81.229,81.109,81.105,81.105,81.091,81.073,81.073,81.073,81.332,81.282,81.282,79.347,79.347,79.423,79.423,78.603,78.603,78.486,78.486,76.142,75.477,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Bus & Train Fares,112.471,112.471,109.477,109.276,109.276,109.276,107.1,106.961,106.961,106.961,106.961,106.961,106.961,106.961,100.232,99.923,99.923,99.923,95.877,95.754,95.754,95.754,97.82,97.882,97.882,97.882,102.061,102.137,102.137,102.137,103.956,103.123,103.941,101.21,101.21,101.21,101.057,98.134,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Point-To-Point Transport Services,120.481,124.646,123.902,120.76,118.35,110.35,104.623,103.492,103.14,103.266,99.826,98.306,97.158,100.882,100.314,99.169,99.504,101.012,100,100,100,100,100,100,100,100,100,100,100,100,99.859,99.788,99.711,99.318,99.318,99.328,99.326,99.318,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Public Transport,107.772,108.948,103.592,103.055,102.666,98.951,97.76,97.273,97.095,96.882,96.809,96.692,96.578,100.603,100.452,99.863,99.91,99.775,99.622,99.307,99.484,99.896,98.122,97.718,98.038,98.122,95.837,95.825,95.405,96.19,92.648,92.62,92.022,92.273,88.137,87.798,87.798,87.927,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Other Transport Services,110.495,111.286,116.03,111.878,109.067,117.426,109.162,98.667,98.091,97.435,96.674,96.336,95.908,98.823,99.875,98.698,99.913,101.513,100.433,97.917,99.041,99.653,98.671,96.494,97.268,98.685,98.556,96.749,96.894,98.923,100.801,98.516,97.993,103.03,106.124,101.925,102.526,102.564,104.557,101.378,101.202,101.35,100.859,98.769,98.716,97.489,98.23,94.852,95.909,94.674,95.328,91.081,89.713,90.144,87.899,85.107,86.908,94.796,100.558,104.132,97.034,94.717,92.577,89.106,87.841,86.517,86.919,86.918,86.73,86.304,86.276,87.046,87.98,88.239,88.6,88.906,89.201,90.688,89.993,89.558,90.319,91.563,91.538,90.955,90.232,89.717,91.168,92.522,93.764,93.327,93.806,93.008,92.773,92.534,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Air Fares,109.528,110.423,115.327,111.15,107.27,115.961,109.149,98.273,97.71,97.034,96.266,95.897,95.536,98.759,99.883,98.67,99.918,101.528,100.478,97.835,99.031,99.701,98.754,96.395,97.229,98.725,98.683,96.766,96.923,98.987,101.015,98.533,98.052,103.25,106.458,102.038,102.638,102.677,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
